day_of_week,dow_name,bin_of_day,bin_of_day_str,count,mean,min,max,stdev,sem,var,cv,skew,kurt,p25,p50,p75,p95,p99
4,Fri,4,04:00,39.000000,0.179487,0.000000,2.000000,0.555915,0.089018,0.309042,3.097242,2.979022,7.539780,0.000000,0.000000,0.000000,2.000000,2.000000
4,Fri,5,05:00,39.000000,0.153846,0.000000,1.000000,0.365518,0.058530,0.133603,2.375865,1.996428,2.090363,0.000000,0.000000,0.000000,1.000000,1.000000
4,Fri,6,06:00,39.000000,0.256410,0.000000,2.000000,0.498310,0.079793,0.248313,1.943410,1.812235,2.654811,0.000000,0.000000,0.000000,1.000000,1.620000
4,Fri,7,07:00,39.000000,11.051282,5.000000,15.000000,2.394607,0.383444,5.734143,0.216681,-0.439432,-0.388490,9.000000,12.000000,13.000000,14.100000,15.000000
4,Fri,8,08:00,39.000000,29.256410,17.000000,41.000000,5.556968,0.889827,30.879892,0.189940,-0.457669,0.459651,27.500000,29.000000,32.000000,38.000000,39.860000
4,Fri,9,09:00,39.000000,26.128205,14.000000,34.000000,4.479071,0.717225,20.062078,0.171427,-0.681668,0.858601,24.000000,26.000000,30.000000,32.100000,33.620000
4,Fri,10,10:00,39.000000,33.025641,20.000000,43.000000,5.659120,0.906184,32.025641,0.171355,-0.294256,-0.515879,30.000000,33.000000,38.000000,41.000000,42.240000
4,Fri,11,11:00,39.000000,36.000000,18.000000,50.000000,6.649100,1.064708,44.210526,0.184697,-0.329507,0.597236,32.000000,37.000000,40.000000,45.400000,49.620000
4,Fri,12,12:00,39.000000,36.435897,18.000000,49.000000,5.968315,0.955695,35.620783,0.163803,-0.700425,2.044759,33.500000,36.000000,39.500000,46.000000,47.860000
4,Fri,13,13:00,39.000000,34.743590,20.000000,54.000000,6.769583,1.084001,45.827260,0.194844,0.628583,0.859248,30.500000,34.000000,37.500000,46.200000,51.720000
4,Fri,14,14:00,39.000000,32.461538,16.000000,45.000000,6.560833,1.050574,43.044534,0.202111,-0.148572,0.071721,28.500000,33.000000,36.500000,44.100000,45.000000
4,Fri,15,15:00,39.000000,24.564103,13.000000,34.000000,5.113423,0.818803,26.147099,0.208167,0.079986,-0.500393,21.000000,23.000000,28.000000,33.100000,34.000000
4,Fri,16,16:00,39.000000,21.769231,8.000000,32.000000,5.338350,0.854820,28.497976,0.245225,-0.393250,0.030551,19.000000,22.000000,25.000000,30.100000,31.620000
4,Fri,17,17:00,39.000000,17.410256,4.000000,29.000000,4.783293,0.765940,22.879892,0.274740,-0.054941,0.955206,14.500000,17.000000,20.000000,24.300000,28.240000
4,Fri,18,18:00,39.000000,11.076923,2.000000,24.000000,4.636154,0.742379,21.493927,0.418542,0.741687,1.119008,8.500000,10.000000,13.500000,20.200000,23.240000
4,Fri,19,19:00,39.000000,8.410256,2.000000,15.000000,3.469551,0.555573,12.037787,0.412538,0.137018,-0.725858,6.000000,8.000000,11.000000,14.000000,14.620000
4,Fri,20,20:00,39.000000,4.538462,1.000000,10.000000,2.049983,0.328260,4.202429,0.451691,0.627689,0.492917,3.000000,4.000000,6.000000,8.100000,9.620000
4,Fri,21,21:00,39.000000,2.666667,0.000000,7.000000,1.594948,0.255396,2.543860,0.598106,0.827987,0.431938,2.000000,2.000000,3.000000,5.100000,6.620000
